,session_id,event_type_encoded,date,siteName
18052,102,"  (0, 5)	1.0",1666277113.414,1
16648,583,"  (0, 4)	1.0",1666212211.836,0
16649,583,"  (0, 5)	1.0",1666212211.837,0
16646,583,"  (0, 2)	1.0",1666212211.838,0
16647,583,"  (0, 0)	1.0",1666212211.838,0
16651,583,"  (0, 5)	1.0",1666212214.631,0
16652,583,"  (0, 4)	1.0",1666212214.631,0
16653,583,"  (0, 0)	1.0",1666212214.632,0
16654,583,"  (0, 2)	1.0",1666212214.632,0
16656,583,"  (0, 4)	1.0",1666212216.796,0
16658,583,"  (0, 5)	1.0",1666212216.797,0
16657,583,"  (0, 0)	1.0",1666212216.798,0
16659,583,"  (0, 2)	1.0",1666212216.798,0
16661,583,"  (0, 4)	1.0",1666212219.167,0
16662,583,"  (0, 5)	1.0",1666212219.174,0
16663,583,"  (0, 2)	1.0",1666212219.175,0
16664,583,"  (0, 0)	1.0",1666212219.175,0
16667,583,"  (0, 4)	1.0",1666212222.286,0
16666,583,"  (0, 5)	1.0",1666212222.287,0
16669,583,"  (0, 0)	1.0",1666212222.287,0
16668,583,"  (0, 2)	1.0",1666212222.288,0
16671,583,"  (0, 3)	1.0",1666212224.134,0
16672,583,"  (0, 3)	1.0",1666212224.256,0
16673,583,"  (0, 3)	1.0",1666212226.446,0
16674,583,"  (0, 3)	1.0",1666212226.614,0
16676,583,"  (0, 4)	1.0",1666212227.166,0
16675,583,"  (0, 0)	1.0",1666212227.167,0
1746,594,"  (0, 5)	1.0",1666016392.097,0
1747,594,"  (0, 4)	1.0",1666016392.102,0
11994,595,"  (0, 5)	1.0",1666162698.993,0
11995,595,"  (0, 4)	1.0",1666162698.998,0
11996,595,"  (0, 5)	1.0",1666162699.234,0
11997,595,"  (0, 2)	1.0",1666162699.359,0
11998,595,"  (0, 0)	1.0",1666162702.115,0
11999,595,"  (0, 2)	1.0",1666162702.116,0
12000,595,"  (0, 0)	1.0",1666162706.702,0
12001,595,"  (0, 2)	1.0",1666162706.703,0
12002,595,"  (0, 0)	1.0",1666162708.501,0
12003,595,"  (0, 2)	1.0",1666162708.501,0
12004,595,"  (0, 0)	1.0",1666162710.754,0
12005,595,"  (0, 2)	1.0",1666162710.755,0
12006,595,"  (0, 0)	1.0",1666162713.034,0
12007,595,"  (0, 2)	1.0",1666162713.035,0
12008,595,"  (0, 4)	1.0",1666162715.684,0
12009,595,"  (0, 5)	1.0",1666162716.039,0
12010,595,"  (0, 4)	1.0",1666162716.04,0
12011,595,"  (0, 0)	1.0",1666162716.403,0
8626,605,"  (0, 5)	1.0",1666160885.167,0
8627,605,"  (0, 4)	1.0",1666160885.189,0
8628,605,"  (0, 5)	1.0",1666160885.393,0
8629,605,"  (0, 4)	1.0",1666160885.519,0
8630,605,"  (0, 5)	1.0",1666160885.582,0
8631,605,"  (0, 4)	1.0",1666160885.605,0
8632,605,"  (0, 5)	1.0",1666160885.972,0
8633,605,"  (0, 2)	1.0",1666160886.282,0
8646,605,"  (0, 4)	1.0",1666160892.736,0
8647,605,"  (0, 5)	1.0",1666160892.758,0
8650,605,"  (0, 0)	1.0",1666160895.322,0
8651,605,"  (0, 2)	1.0",1666160895.327,0
8654,605,"  (0, 4)	1.0",1666160898.188,0
8655,605,"  (0, 5)	1.0",1666160898.297,0
8656,605,"  (0, 4)	1.0",1666160898.477,0
8657,605,"  (0, 5)	1.0",1666160898.642,0
8658,605,"  (0, 4)	1.0",1666160898.704,0
8659,605,"  (0, 5)	1.0",1666160899.215,0
8660,605,"  (0, 0)	1.0",1666160899.468,0
8661,605,"  (0, 2)	1.0",1666160899.471,0
8662,605,"  (0, 4)	1.0",1666160901.09,0
8663,605,"  (0, 5)	1.0",1666160901.277,0
8664,605,"  (0, 4)	1.0",1666160901.331,0
8665,605,"  (0, 5)	1.0",1666160901.387,0
8666,605,"  (0, 0)	1.0",1666160902.719,0
8667,605,"  (0, 2)	1.0",1666160902.723,0
8668,605,"  (0, 4)	1.0",1666160904.513,0
8669,605,"  (0, 5)	1.0",1666160904.575,0
8670,605,"  (0, 4)	1.0",1666160904.606,0
8671,605,"  (0, 5)	1.0",1666160904.685,0
8672,605,"  (0, 0)	1.0",1666160905.138,0
8673,605,"  (0, 2)	1.0",1666160905.141,0
8674,605,"  (0, 4)	1.0",1666160908.63,0
8675,605,"  (0, 5)	1.0",1666160908.681,0
8676,605,"  (0, 0)	1.0",1666160909.35,0
8677,605,"  (0, 2)	1.0",1666160909.354,0
8678,605,"  (0, 4)	1.0",1666160912.881,0
8679,605,"  (0, 0)	1.0",1666160920.234,0
16677,608,"  (0, 5)	1.0",1666212230.346,1
16678,608,"  (0, 2)	1.0",1666212230.347,1
16680,608,"  (0, 4)	1.0",1666212236.174,1
16681,608,"  (0, 0)	1.0",1666212236.175,1
16682,608,"  (0, 5)	1.0",1666212241.872,1
16683,608,"  (0, 2)	1.0",1666212241.878,1
16685,608,"  (0, 3)	1.0",1666212246.737,1
16687,608,"  (0, 4)	1.0",1666212251.991,1
16689,608,"  (0, 5)	1.0",1666212251.991,1
16686,608,"  (0, 2)	1.0",1666212251.992,1
16688,608,"  (0, 0)	1.0",1666212251.992,1
16691,608,"  (0, 3)	1.0",1666212261.536,1
16692,608,"  (0, 4)	1.0",1666212264.684,1
16695,608,"  (0, 5)	1.0",1666212264.685,1
16693,608,"  (0, 0)	1.0",1666212264.686,1
16694,608,"  (0, 2)	1.0",1666212264.687,1
16697,608,"  (0, 4)	1.0",1666212288.306,1
16699,608,"  (0, 5)	1.0",1666212288.307,1
16698,608,"  (0, 2)	1.0",1666212288.308,1
16700,608,"  (0, 0)	1.0",1666212288.308,1
16702,608,"  (0, 3)	1.0",1666212301.435,1
16744,608,"  (0, 4)	1.0",1666212303.583,1
16743,608,"  (0, 1)	1.0",1666212303.584,1
16742,608,"  (0, 0)	1.0",1666212303.584,1
16825,608,"  (0, 5)	1.0",1666212311.071,1
16826,608,"  (0, 2)	1.0",1666212311.071,1
16829,608,"  (0, 3)	1.0",1666212316.525,1
16830,608,"  (0, 3)	1.0",1666212318.505,1
16831,608,"  (0, 3)	1.0",1666212321.63,1
16832,608,"  (0, 3)	1.0",1666212334.695,1
16833,608,"  (0, 3)	1.0",1666212334.913,1
16834,608,"  (0, 3)	1.0",1666212335.34,1
16835,608,"  (0, 3)	1.0",1666212335.648,1
16836,608,"  (0, 3)	1.0",1666212335.808,1
16837,608,"  (0, 3)	1.0",1666212335.973,1
16838,608,"  (0, 3)	1.0",1666212336.768,1
16839,608,"  (0, 3)	1.0",1666212336.963,1
16840,608,"  (0, 3)	1.0",1666212337.141,1
16842,608,"  (0, 3)	1.0",1666212337.697,1
16841,608,"  (0, 3)	1.0",1666212337.698,1
16843,608,"  (0, 3)	1.0",1666212337.705,1
16845,608,"  (0, 3)	1.0",1666212358.703,1
16844,608,"  (0, 3)	1.0",1666212358.704,1
16846,608,"  (0, 3)	1.0",1666212358.704,1
16847,608,"  (0, 3)	1.0",1666212358.705,1
16848,608,"  (0, 3)	1.0",1666212358.705,1
16849,608,"  (0, 3)	1.0",1666212358.706,1
16850,608,"  (0, 3)	1.0",1666212358.853,1
16851,608,"  (0, 3)	1.0",1666212359.137,1
16852,608,"  (0, 3)	1.0",1666212359.138,1
16853,608,"  (0, 3)	1.0",1666212359.262,1
16854,608,"  (0, 3)	1.0",1666212359.455,1
16856,608,"  (0, 3)	1.0",1666212359.859,1
16855,608,"  (0, 3)	1.0",1666212359.86,1
16857,608,"  (0, 3)	1.0",1666212368.955,1
16858,608,"  (0, 3)	1.0",1666212369.256,1
16859,608,"  (0, 3)	1.0",1666212369.435,1
16860,608,"  (0, 3)	1.0",1666212369.665,1
16861,608,"  (0, 3)	1.0",1666212369.86,1
16862,608,"  (0, 3)	1.0",1666212381.966,1
16863,608,"  (0, 4)	1.0",1666212383.23,1
16864,608,"  (0, 0)	1.0",1666212383.23,1
16865,608,"  (0, 1)	1.0",1666212384.231,1
17039,608,"  (0, 5)	1.0",1666212392.33,1
17040,608,"  (0, 2)	1.0",1666212392.332,1
17072,608,"  (0, 0)	1.0",1666212394.991,1
17095,608,"  (0, 4)	1.0",1666212396.672,1
17096,608,"  (0, 1)	1.0",1666212396.673,1
17306,608,"  (0, 5)	1.0",1666212407.432,1
17305,608,"  (0, 2)	1.0",1666212407.433,1
17308,608,"  (0, 3)	1.0",1666212408.246,1
17309,608,"  (0, 3)	1.0",1666212408.391,1
17310,608,"  (0, 3)	1.0",1666212408.582,1
17311,608,"  (0, 3)	1.0",1666212408.806,1
17315,608,"  (0, 4)	1.0",1666212409.781,1
17316,608,"  (0, 0)	1.0",1666212409.79,1
17317,608,"  (0, 2)	1.0",1666212409.79,1
17340,608,"  (0, 0)	1.0",1666212411.769,1
17341,608,"  (0, 1)	1.0",1666212411.77,1
17409,608,"  (0, 5)	1.0",1666212419.425,1
17408,608,"  (0, 2)	1.0",1666212419.426,1
17411,608,"  (0, 0)	1.0",1666212425.61,1
17413,608,"  (0, 4)	1.0",1666212426.321,1
17412,608,"  (0, 1)	1.0",1666212426.322,1
17415,608,"  (0, 5)	1.0",1666212429.969,1
17414,608,"  (0, 2)	1.0",1666212429.97,1
17416,608,"  (0, 3)	1.0",1666212430.977,1
17417,608,"  (0, 3)	1.0",1666212431.16,1
17418,608,"  (0, 3)	1.0",1666212431.349,1
17419,608,"  (0, 3)	1.0",1666212431.507,1
17420,608,"  (0, 3)	1.0",1666212431.724,1
17421,608,"  (0, 3)	1.0",1666212431.849,1
17422,608,"  (0, 3)	1.0",1666212432.044,1
17423,608,"  (0, 3)	1.0",1666212432.244,1
17424,608,"  (0, 0)	1.0",1666212436.516,1
17425,608,"  (0, 0)	1.0",1666212439.76,1
17426,608,"  (0, 2)	1.0",1666212474.175,1
17427,608,"  (0, 2)	1.0",1666212474.175,1
17428,608,"  (0, 3)	1.0",1666212478.213,1
17429,608,"  (0, 3)	1.0",1666212478.654,1
17430,608,"  (0, 3)	1.0",1666212478.785,1
17431,608,"  (0, 3)	1.0",1666212478.884,1
17433,608,"  (0, 3)	1.0",1666212478.984,1
17432,608,"  (0, 3)	1.0",1666212479.085,1
17434,608,"  (0, 3)	1.0",1666212479.184,1
17435,608,"  (0, 3)	1.0",1666212479.285,1
17436,608,"  (0, 3)	1.0",1666212479.393,1
17437,608,"  (0, 3)	1.0",1666212479.485,1
17438,608,"  (0, 3)	1.0",1666212479.605,1
17439,608,"  (0, 3)	1.0",1666212479.685,1
17440,608,"  (0, 3)	1.0",1666212479.784,1
17441,608,"  (0, 3)	1.0",1666212479.866,1
17442,608,"  (0, 3)	1.0",1666212479.978,1
17443,608,"  (0, 3)	1.0",1666212480.066,1
17444,608,"  (0, 3)	1.0",1666212480.175,1
17445,608,"  (0, 3)	1.0",1666212480.293,1
17446,608,"  (0, 3)	1.0",1666212480.385,1
17447,608,"  (0, 3)	1.0",1666212480.484,1
17448,608,"  (0, 3)	1.0",1666212480.592,1
17449,608,"  (0, 3)	1.0",1666212480.685,1
17450,608,"  (0, 3)	1.0",1666212481.705,1
17451,608,"  (0, 0)	1.0",1666212484.3,1
17452,608,"  (0, 4)	1.0",1666212485.112,1
17453,608,"  (0, 1)	1.0",1666212485.113,1
17595,608,"  (0, 5)	1.0",1666212492.406,1
17596,608,"  (0, 2)	1.0",1666212492.407,1
17598,608,"  (0, 3)	1.0",1666212493.35,1
17599,608,"  (0, 3)	1.0",1666212493.55,1
17600,608,"  (0, 0)	1.0",1666212496.764,1
17601,608,"  (0, 0)	1.0",1666212498.605,1
17602,608,"  (0, 2)	1.0",1666212516.873,1
17603,608,"  (0, 2)	1.0",1666212516.873,1
17604,608,"  (0, 0)	1.0",1666212520.979,1
17605,608,"  (0, 4)	1.0",1666212521.709,1
17606,608,"  (0, 1)	1.0",1666212521.71,1
17680,608,"  (0, 5)	1.0",1666212530.827,1
17681,608,"  (0, 2)	1.0",1666212530.846,1
17684,608,"  (0, 3)	1.0",1666212539.09,1
17685,608,"  (0, 3)	1.0",1666212543.77,1
17686,608,"  (0, 0)	1.0",1666212544.63,1
17688,608,"  (0, 1)	1.0",1666212545.895,1
17687,608,"  (0, 4)	1.0",1666212545.895,1
17881,608,"  (0, 5)	1.0",1666212559.503,1
17882,608,"  (0, 2)	1.0",1666212559.504,1
17884,608,"  (0, 0)	1.0",1666212573.196,1
17886,608,"  (0, 4)	1.0",1666212574.101,1
17885,608,"  (0, 1)	1.0",1666212574.102,1
18031,608,"  (0, 0)	1.0",1666212584.004,1
1504,618,"  (0, 5)	1.0",1666016091.712,1
1505,618,"  (0, 2)	1.0",1666016091.714,1
1626,618,"  (0, 0)	1.0",1666016099.432,1
1627,618,"  (0, 0)	1.0",1666016101.022,1
21637,623,"  (0, 5)	1.0",1666423598.553,0
21638,623,"  (0, 2)	1.0",1666423598.588,0
21648,623,"  (0, 4)	1.0",1666423601.52,0
21649,623,"  (0, 5)	1.0",1666423601.521,0
21650,623,"  (0, 0)	1.0",1666423601.522,0
21651,623,"  (0, 2)	1.0",1666423601.528,0
21679,623,"  (0, 4)	1.0",1666423603.774,0
21681,623,"  (0, 5)	1.0",1666423603.775,0
21680,623,"  (0, 0)	1.0",1666423603.776,0
21682,623,"  (0, 2)	1.0",1666423603.78,0
21788,623,"  (0, 4)	1.0",1666423605.21,0
21792,623,"  (0, 0)	1.0",1666423605.247,0
21794,623,"  (0, 2)	1.0",1666423605.258,0
21837,623,"  (0, 5)	1.0",1666423606.431,0
21839,623,"  (0, 0)	1.0",1666423606.436,0
21840,623,"  (0, 2)	1.0",1666423606.443,0
21935,623,"  (0, 4)	1.0",1666423608.315,0
21936,623,"  (0, 5)	1.0",1666423608.316,0
21938,623,"  (0, 0)	1.0",1666423608.319,0
21939,623,"  (0, 2)	1.0",1666423608.327,0
21966,623,"  (0, 3)	1.0",1666423609.788,0
21967,623,"  (0, 3)	1.0",1666423609.938,0
21968,623,"  (0, 4)	1.0",1666423610.792,0
21969,623,"  (0, 0)	1.0",1666423610.794,0
9789,626,"  (0, 5)	1.0",1666161552.848,0
9790,626,"  (0, 4)	1.0",1666161552.887,0
9791,626,"  (0, 5)	1.0",1666161553.146,0
9792,626,"  (0, 2)	1.0",1666161553.522,0
9793,626,"  (0, 3)	1.0",1666161558.429,0
9794,626,"  (0, 0)	1.0",1666161560.001,0
9795,626,"  (0, 2)	1.0",1666161560.005,0
9798,626,"  (0, 0)	1.0",1666161564.994,0
9799,626,"  (0, 2)	1.0",1666161564.998,0
9800,626,"  (0, 0)	1.0",1666161568.081,0
9801,626,"  (0, 2)	1.0",1666161568.086,0
9802,626,"  (0, 0)	1.0",1666161570.979,0
9803,626,"  (0, 2)	1.0",1666161570.984,0
9811,626,"  (0, 0)	1.0",1666161579.353,0
9812,626,"  (0, 2)	1.0",1666161579.358,0
9813,626,"  (0, 4)	1.0",1666161583.339,0
9814,626,"  (0, 5)	1.0",1666161583.831,0
9815,626,"  (0, 4)	1.0",1666161584.111,0
9816,626,"  (0, 0)	1.0",1666161584.479,0
8796,633,"  (0, 5)	1.0",1666160993.418,0
8798,633,"  (0, 2)	1.0",1666160994.038,0
8819,633,"  (0, 4)	1.0",1666160994.668,0
8848,633,"  (0, 3)	1.0",1666160995.847,0
8854,633,"  (0, 3)	1.0",1666160996.662,0
8864,633,"  (0, 5)	1.0",1666160999.363,0
8878,633,"  (0, 4)	1.0",1666161001.734,0
8879,633,"  (0, 5)	1.0",1666161001.8,0
8880,633,"  (0, 4)	1.0",1666161002.168,0
8881,633,"  (0, 5)	1.0",1666161002.169,0
8882,633,"  (0, 0)	1.0",1666161002.516,0
8883,633,"  (0, 2)	1.0",1666161002.518,0
8885,633,"  (0, 4)	1.0",1666161007.718,0
8922,633,"  (0, 5)	1.0",1666161009.984,0
8924,633,"  (0, 0)	1.0",1666161010.334,0
8925,633,"  (0, 2)	1.0",1666161010.335,0
8934,633,"  (0, 3)	1.0",1666161011.93,0
8935,633,"  (0, 3)	1.0",1666161012.089,0
8936,633,"  (0, 3)	1.0",1666161012.232,0
8938,633,"  (0, 4)	1.0",1666161013.413,0
8941,633,"  (0, 5)	1.0",1666161014.001,0
8942,633,"  (0, 0)	1.0",1666161014.283,0
8943,633,"  (0, 2)	1.0",1666161014.284,0
8944,633,"  (0, 4)	1.0",1666161017.05,0
8945,633,"  (0, 5)	1.0",1666161017.116,0
8946,633,"  (0, 4)	1.0",1666161017.133,0
8947,633,"  (0, 5)	1.0",1666161017.484,0
8948,633,"  (0, 4)	1.0",1666161017.499,0
8949,633,"  (0, 5)	1.0",1666161017.917,0
8950,633,"  (0, 0)	1.0",1666161018.117,0
8951,633,"  (0, 2)	1.0",1666161018.118,0
9018,633,"  (0, 4)	1.0",1666161062.134,0
9019,633,"  (0, 5)	1.0",1666161062.316,0
9020,633,"  (0, 0)	1.0",1666161062.898,0
9021,633,"  (0, 2)	1.0",1666161062.899,0
9022,633,"  (0, 4)	1.0",1666161064.133,0
9042,633,"  (0, 0)	1.0",1666161069.766,0
9046,633,"  (0, 5)	1.0",1666161071.366,0
9048,633,"  (0, 4)	1.0",1666161071.566,0
9049,633,"  (0, 5)	1.0",1666161072.116,0
9050,633,"  (0, 4)	1.0",1666161072.182,0
9051,633,"  (0, 5)	1.0",1666161072.55,0
9052,633,"  (0, 4)	1.0",1666161072.599,0
19110,634,"  (0, 2)	1.0",1666299728.41,1
19111,634,"  (0, 0)	1.0",1666299732.219,1
19113,634,"  (0, 5)	1.0",1666299733.178,1
19112,634,"  (0, 2)	1.0",1666299733.179,1
19114,634,"  (0, 4)	1.0",1666299736.039,1
19115,634,"  (0, 5)	1.0",1666299736.039,1
19116,634,"  (0, 0)	1.0",1666299736.042,1
19117,634,"  (0, 2)	1.0",1666299736.046,1
19119,634,"  (0, 4)	1.0",1666299737.788,1
19120,634,"  (0, 0)	1.0",1666299737.789,1
19118,634,"  (0, 2)	1.0",1666299737.79,1
19121,634,"  (0, 5)	1.0",1666299738.308,1
19122,634,"  (0, 3)	1.0",1666299741.078,1
19123,634,"  (0, 3)	1.0",1666299741.118,1
19124,634,"  (0, 3)	1.0",1666299741.186,1
19125,634,"  (0, 3)	1.0",1666299741.228,1
19126,634,"  (0, 3)	1.0",1666299741.278,1
19127,634,"  (0, 4)	1.0",1666299747.289,1
19129,634,"  (0, 5)	1.0",1666299747.289,1
19128,634,"  (0, 0)	1.0",1666299747.29,1
19130,634,"  (0, 2)	1.0",1666299747.297,1
19131,634,"  (0, 4)	1.0",1666299752.588,1
19132,634,"  (0, 5)	1.0",1666299752.589,1
19133,634,"  (0, 0)	1.0",1666299752.589,1
19134,634,"  (0, 2)	1.0",1666299752.59,1
19137,634,"  (0, 4)	1.0",1666299755.158,1
19135,634,"  (0, 5)	1.0",1666299755.159,1
19136,634,"  (0, 0)	1.0",1666299755.159,1
19138,634,"  (0, 2)	1.0",1666299755.16,1
19140,634,"  (0, 4)	1.0",1666299759.469,1
19139,634,"  (0, 0)	1.0",1666299759.47,1
19141,634,"  (0, 2)	1.0",1666299759.471,1
19142,634,"  (0, 5)	1.0",1666299760.068,1
19144,634,"  (0, 4)	1.0",1666299764.089,1
19145,634,"  (0, 0)	1.0",1666299764.089,1
19143,634,"  (0, 1)	1.0",1666299764.09,1
19146,634,"  (0, 1)	1.0",1666299765.418,1
19147,634,"  (0, 0)	1.0",1666299771.535,1
19148,634,"  (0, 0)	1.0",1666355607.75,1
14824,640,"  (0, 5)	1.0",1666186633.481,0
14825,640,"  (0, 4)	1.0",1666186633.687,0
14826,640,"  (0, 5)	1.0",1666186633.939,0
14827,640,"  (0, 2)	1.0",1666186634.616,0
14828,640,"  (0, 0)	1.0",1666186639.136,0
14829,640,"  (0, 2)	1.0",1666186639.142,0
14830,640,"  (0, 0)	1.0",1666186641.612,0
14831,640,"  (0, 2)	1.0",1666186641.617,0
14832,640,"  (0, 0)	1.0",1666186644.12,0
14833,640,"  (0, 2)	1.0",1666186644.125,0
14834,640,"  (0, 0)	1.0",1666186646.01,0
14835,640,"  (0, 2)	1.0",1666186646.014,0
14836,640,"  (0, 0)	1.0",1666186648.26,0
14837,640,"  (0, 2)	1.0",1666186648.265,0
14838,640,"  (0, 4)	1.0",1666186650.416,0
14839,640,"  (0, 5)	1.0",1666186650.502,0
14840,640,"  (0, 4)	1.0",1666186650.738,0
14841,640,"  (0, 5)	1.0",1666186650.82,0
14842,640,"  (0, 4)	1.0",1666186650.852,0
14843,640,"  (0, 0)	1.0",1666186651.256,0
1884,650,"  (0, 5)	1.0",1666017085.24,1
1885,650,"  (0, 4)	1.0",1666017085.261,1
1905,650,"  (0, 5)	1.0",1666017086.184,1
1915,650,"  (0, 4)	1.0",1666017086.936,1
1917,650,"  (0, 5)	1.0",1666017087.33,1
1918,650,"  (0, 4)	1.0",1666017087.358,1
1919,650,"  (0, 5)	1.0",1666017087.469,1
1920,650,"  (0, 4)	1.0",1666017087.557,1
1921,650,"  (0, 0)	1.0",1666017088.222,1
1922,650,"  (0, 2)	1.0",1666017100.39,1
9087,657,"  (0, 5)	1.0",1666161096.592,0
9088,657,"  (0, 2)	1.0",1666161096.904,0
9089,657,"  (0, 4)	1.0",1666161100.284,0
9090,657,"  (0, 5)	1.0",1666161100.649,0
9091,657,"  (0, 4)	1.0",1666161100.65,0
9092,657,"  (0, 5)	1.0",1666161100.65,0
9093,657,"  (0, 0)	1.0",1666161101.068,0
9094,657,"  (0, 2)	1.0",1666161101.069,0
9102,657,"  (0, 4)	1.0",1666161102.92,0
9110,657,"  (0, 5)	1.0",1666161103.14,0
9111,657,"  (0, 4)	1.0",1666161103.141,0
9112,657,"  (0, 5)	1.0",1666161103.142,0
9113,657,"  (0, 0)	1.0",1666161103.485,0
9114,657,"  (0, 2)	1.0",1666161103.49,0
9124,657,"  (0, 4)	1.0",1666161105.455,0
9127,657,"  (0, 5)	1.0",1666161105.672,0
9128,657,"  (0, 4)	1.0",1666161105.719,0
9129,657,"  (0, 5)	1.0",1666161105.892,0
9130,657,"  (0, 0)	1.0",1666161105.919,0
9131,657,"  (0, 2)	1.0",1666161105.92,0
9140,657,"  (0, 4)	1.0",1666161107.522,0
9141,657,"  (0, 5)	1.0",1666161107.621,0
9143,657,"  (0, 0)	1.0",1666161108.045,0
9144,657,"  (0, 2)	1.0",1666161108.046,0
9148,657,"  (0, 4)	1.0",1666161110.085,0
9151,657,"  (0, 5)	1.0",1666161110.523,0
9152,657,"  (0, 0)	1.0",1666161110.707,0
9153,657,"  (0, 2)	1.0",1666161110.708,0
9156,657,"  (0, 4)	1.0",1666161112.275,0
9167,657,"  (0, 0)	1.0",1666161112.731,0
18169,660,"  (0, 5)	1.0",1666299610.198,0
18170,660,"  (0, 2)	1.0",1666299610.218,0
18172,660,"  (0, 0)	1.0",1666299611.088,0
18171,660,"  (0, 2)	1.0",1666299611.089,0
18173,660,"  (0, 4)	1.0",1666299612.329,0
18174,660,"  (0, 5)	1.0",1666299612.376,0
18175,660,"  (0, 0)	1.0",1666299612.41,0
18176,660,"  (0, 2)	1.0",1666299612.411,0
18288,660,"  (0, 4)	1.0",1666299617.547,0
18290,660,"  (0, 5)	1.0",1666299617.548,0
18289,660,"  (0, 0)	1.0",1666299617.549,0
18299,660,"  (0, 2)	1.0",1666299617.549,0
18301,660,"  (0, 4)	1.0",1666299620.548,0
18303,660,"  (0, 0)	1.0",1666299620.549,0
18304,660,"  (0, 5)	1.0",1666299620.549,0
18302,660,"  (0, 2)	1.0",1666299620.55,0
18341,660,"  (0, 4)	1.0",1666299623.135,0
18342,660,"  (0, 5)	1.0",1666299623.136,0
18339,660,"  (0, 0)	1.0",1666299623.137,0
18340,660,"  (0, 2)	1.0",1666299623.138,0
18381,660,"  (0, 5)	1.0",1666299626.458,0
18382,660,"  (0, 4)	1.0",1666299626.458,0
18384,660,"  (0, 0)	1.0",1666299626.459,0
18383,660,"  (0, 2)	1.0",1666299626.46,0
18420,660,"  (0, 4)	1.0",1666299628.288,0
18421,660,"  (0, 0)	1.0",1666299628.288,0
541,680,"  (0, 5)	1.0",1666014157.779,1
542,680,"  (0, 4)	1.0",1666014157.788,1
543,680,"  (0, 0)	1.0",1666014158.845,1
544,680,"  (0, 2)	1.0",1666014197.265,1
545,680,"  (0, 5)	1.0",1666014201.23,1
546,680,"  (0, 4)	1.0",1666014201.232,1
547,680,"  (0, 0)	1.0",1666014202.307,1
548,680,"  (0, 2)	1.0",1666014229.001,1
549,680,"  (0, 5)	1.0",1666014232.704,1
550,680,"  (0, 4)	1.0",1666014232.721,1
551,680,"  (0, 5)	1.0",1666014233.333,1
552,680,"  (0, 2)	1.0",1666014255.68,1
553,680,"  (0, 4)	1.0",1666014259.288,1
554,680,"  (0, 5)	1.0",1666014261.786,1
555,680,"  (0, 4)	1.0",1666014261.788,1
556,680,"  (0, 5)	1.0",1666014262.207,1
558,680,"  (0, 0)	1.0",1666014265.674,1
557,680,"  (0, 2)	1.0",1666014265.675,1
559,680,"  (0, 3)	1.0",1666014269.008,1
560,680,"  (0, 3)	1.0",1666014269.179,1
561,680,"  (0, 3)	1.0",1666014269.526,1
562,680,"  (0, 4)	1.0",1666014271.501,1
563,680,"  (0, 0)	1.0",1666014271.775,1
564,680,"  (0, 5)	1.0",1666014272.599,1
565,680,"  (0, 4)	1.0",1666014272.633,1
566,680,"  (0, 5)	1.0",1666014273.054,1
567,680,"  (0, 2)	1.0",1666014276.679,1
568,680,"  (0, 4)	1.0",1666014279.644,1
569,680,"  (0, 5)	1.0",1666014283.842,1
570,680,"  (0, 0)	1.0",1666014301.143,1
571,680,"  (0, 2)	1.0",1666014301.144,1
572,680,"  (0, 4)	1.0",1666014303.395,1
573,680,"  (0, 5)	1.0",1666014303.742,1
575,680,"  (0, 0)	1.0",1666014304.142,1
574,680,"  (0, 2)	1.0",1666014304.143,1
576,680,"  (0, 4)	1.0",1666014307.971,1
577,680,"  (0, 5)	1.0",1666014308.125,1
578,680,"  (0, 3)	1.0",1666014309.569,1
579,680,"  (0, 3)	1.0",1666014309.828,1
580,680,"  (0, 3)	1.0",1666014309.989,1
581,680,"  (0, 3)	1.0",1666014310.164,1
582,680,"  (0, 3)	1.0",1666014310.334,1
583,680,"  (0, 3)	1.0",1666014311.549,1
584,680,"  (0, 3)	1.0",1666014311.729,1
585,680,"  (0, 3)	1.0",1666014314.742,1
586,680,"  (0, 3)	1.0",1666014314.919,1
587,680,"  (0, 3)	1.0",1666014315.079,1
588,680,"  (0, 3)	1.0",1666014315.372,1
589,680,"  (0, 3)	1.0",1666014315.543,1
590,680,"  (0, 3)	1.0",1666014317.452,1
591,680,"  (0, 3)	1.0",1666014317.619,1
592,680,"  (0, 3)	1.0",1666014317.776,1
593,680,"  (0, 3)	1.0",1666014317.931,1
594,680,"  (0, 3)	1.0",1666014318.078,1
595,680,"  (0, 3)	1.0",1666014319.994,1
596,680,"  (0, 3)	1.0",1666014320.174,1
597,680,"  (0, 4)	1.0",1666014324.547,1
598,680,"  (0, 3)	1.0",1666014325.106,1
599,680,"  (0, 3)	1.0",1666014325.292,1
600,680,"  (0, 3)	1.0",1666014325.446,1
601,680,"  (0, 3)	1.0",1666014325.608,1
602,680,"  (0, 3)	1.0",1666014325.78,1
603,680,"  (0, 3)	1.0",1666014325.958,1
604,680,"  (0, 0)	1.0",1666014330.364,1
605,680,"  (0, 1)	1.0",1666014330.47,1
606,680,"  (0, 5)	1.0",1666014332.71,1
607,680,"  (0, 4)	1.0",1666014332.791,1
608,680,"  (0, 5)	1.0",1666014333.276,1
609,680,"  (0, 2)	1.0",1666014333.613,1
610,680,"  (0, 3)	1.0",1666014334.367,1
611,680,"  (0, 3)	1.0",1666014334.535,1
612,680,"  (0, 3)	1.0",1666014334.684,1
